MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
368142760,2022-03-31T00:00:00,29.76373,-95.09343,0,223.1,142,BRISCOE,IMO126138300,WDL5619,57,0,116,33,2.8,52,A
366074000,2022-03-31T00:00:07,29.74907,-95.16924,0,360,511,RMS VICTORY,,WDG5259,60,0,25,7,,60,A
367573610,2022-03-31T00:00:01,27.82345,-97.48988,0,202.6,511,JOHN M WIKE,,WDG8060,31,12,24,,,52,A
367004850,2022-03-31T00:00:09,30.69978,-88.03555,0.1,297.5,250,ASHLEIGH,,WDC3260,31,15,26,10,,90,A
368110430,2022-03-31T00:00:05,29.96926,-90.2403,0,113.1,296,POINT A LA HACHE,,WDL2256,57,12,113,33,2.6,57,A
565747000,2022-03-31T00:00:03,33.75212,-118.23962,0,310.5,251,MAERSK ALFIRK,IMO9342516,9VBN2,70,5,337,45,15,71,A
367098660,2022-03-31T00:00:03,30.25252,-93.2212,6.4,327.4,324,CAPT CALVIN DEVALL,,WDC9186,31,5,19,7,,99,A
367513220,2022-03-31T00:00:04,45.64097,-122.72336,4.3,114.7,511,VANCOUVER,IMO9060106,WDG2203,31,0,22,8,3.2,52,A
367759860,2022-03-31T00:00:01,40.04691,-80.73077,0,360,511,ROCKET,,WDJ2592,31,0,20,,,31,A
366773150,2022-03-31T00:00:08,32.84313,-79.89595,5.7,167.2,165,ELIZABETH ANN,IMO8851209,WCZ5348,31,0,30,9,,52,A
366751770,2022-03-31T00:00:05,47.53784,-122.32857,0,231.8,135,BILLIE H,IMO8964719,WCY4992,31,0,27,8,4.7,32,A
367597250,2022-03-31T00:00:10,30.10228,-93.31263,0.1,220.7,294,E A CENAC,,WDH2406,31,12,21,,,57,A
232033857,2022-03-31T00:00:16,26.09882,-80.1665,0,259.8,37,TAYRONA,,MITI4,37,5,40,8,3,37,A
367560980,2022-03-31T00:00:05,27.63512,-82.56332,0,294.6,511,AURA,IMO9641742,WDJ4216,31,0,26,12,,90,A
367757320,2022-03-31T00:00:02,27.81011,-97.34502,19,88.8,511,EMMA KATE,,WDJ2325,60,0,18,5,,99,A
367377760,2022-03-31T00:00:14,26.51708,-80.05407,0,95.5,511,YOREL,,WDE6241,37,,22,6,,,B
368087080,2022-03-31T00:00:03,38.0176,-90.09442,0,360,511,T.R. STONE,,WDK7714,79,15,19,7,0,79,A
366792940,2022-03-31T00:00:05,29.74052,-95.28167,0,118.7,178,JESS NEWTON,IMO8962448,WDA2941,31,0,30,11,4.5,52,A
366998890,2022-03-31T00:00:04,29.99627,-93.94745,0,278,511,APACHE,,WDH8266,31,0,16,6,3,31,A
367389540,2022-03-31T00:00:04,30.29253,-91.22627,0.6,201.3,511,HOLY CROSS,,WDE7144,31,12,22,9,,57,A
367424960,2022-03-31T00:00:01,29.79507,-93.32488,0,295.2,511,DOMINIC S,IMO8783971,WDF2107,90,0,37,7,,90,A
368222890,2022-03-31T00:00:02,29.96482,-90.27652,3.5,248.6,248,GREEN WAVE,,WDM6181,57,15,24,10,0,57,A
367444740,2022-03-31T00:00:05,30.4298,-91.20617,0.9,299.4,511,RISEN SAVIOUR,,WDF3849,31,12,21,8,,57,A
367002530,2022-03-31T00:00:12,29.83386,-85.30991,0,360,511,PATRICIA LEE,IMO8969355,WDC3092,30,,26,7,,,B
367319320,2022-03-31T00:00:06,38.40483,-82.56376,0.1,93.1,106,STEPHEN T,,WDE2021,31,15,19,7,,0,A
366824910,2022-03-31T00:00:08,48.14066,-123.42551,0,179.6,294,JUAN DE FUCA,,WDA5852,30,15,22,6,,50,A
367672380,2022-03-31T00:00:07,29.36331,-94.91079,0,336.8,267,WAYNE BETHEL,,WDH9869,31,12,26,9,,57,A
356818000,2022-03-31T00:00:00,33.58738,-118.3943,1.4,68.1,355,GULF SUNRISE,IMO9788887,HPIU,80,0,336,60,20.5,80,A
367369550,2022-03-31T00:00:01,31.1431,-81.49663,0,261.8,161,ANN MORAN,IMO7716983,WUW9636,31,0,32,9,3.9,52,A
367491860,2022-03-31T00:00:05,35.34694,-94.78335,0,303.9,236,BEVERELY ANNE,,WDF8145,31,15,34,10,,31,A
316013412,2022-03-31T00:00:06,48.90527,-123.46938,8,311,307,HMCS MOOSE,,CGCZ,90,0,,,,35,A
367561370,2022-03-31T00:00:07,29.76388,-95.09321,0,303,144,GORDON A KEENAN,,WDG6853,31,12,23,,,57,A
367466650,2022-03-31T00:00:03,27.63183,-82.56383,0,245.5,7,QUANTICO CREEK,IMO9569463,WDF5735,31,0,29,9,3.6,57,A
368090720,2022-03-31T00:00:06,29.53579,-90.77737,7.9,271.9,511,ADMIRAL,,WDK8086,31,0,21,8,0,31,A
319218400,2022-03-31T00:00:06,26.06087,-80.13106,0,300.2,124,EMOCEAN,IMO9878840,ZGOU6,90,0,38,8,2.5,90,A
319016600,2022-03-31T00:00:30,26.75044,-80.05212,0,276.9,275,BELLA VITA,IMO1009649,ZGAG5,37,5,44,9,2.8,37,A
367005470,2022-03-31T00:00:00,30.09714,-93.31842,6.9,40.3,40,CREOLE RIVERS,,WDC3300,31,15,19,7,,57,A
367537710,2022-03-31T00:00:07,28.63448,-96.08538,4.9,249.5,242,POINT MALLARD,,WDG4546,31,12,23,,,57,A
366879570,2022-03-31T00:00:02,29.83453,-90.04813,0.1,276.7,511,CAROLINE GUIDRY,,WDB2770,31,0,15,6,,57,A
367467170,2022-03-31T00:00:08,29.6544,-91.20233,0,360,511,CAPT MARK,,WDF5784,31,0,15,6,,22,A
367764520,2022-03-31T00:00:04,28.58993,-96.18408,4.4,33.3,32,BRANDON KYLE,,WDJ3076,31,12,,,,57,A
366518000,2022-03-31T00:00:05,29.15055,-90.19766,0,358.3,72,ODYSSEA PHOENIX,IMO9668154,WOYY,70,0,93,19,6.5,70,A
563063800,2022-03-31T00:00:09,24.93842,-80.14339,10.4,209,204,STI MILLENNIA,IMO9829497,9V8890,80,0,183,32,8.2,80,A
368102350,2022-03-31T00:00:06,38.55431,-90.24279,5.4,40.2,511,LEGACY PROVIDER,,WDK9302,52,0,18,9,3,52,A
367430760,2022-03-31T00:00:10,32.79823,-79.9199,0,360,511,MISS EMILY,IMO8987383,WDF2689,31,15,27,8,3,31,A
367605210,2022-03-31T00:00:15,47.65353,-122.36376,0,0,511,GYRFALCON,IMO7732406,WDH3191,37,5,26,6,,67,A
368127980,2022-03-31T00:00:00,26.08223,-80.11625,0,309.5,511,EILEEN MCALLISTER,IMO9903592,WDL4089,52,0,28,10,5.3,52,A
316030941,2022-03-31T00:00:13,49.29492,-123.12887,0.2,360,511,COMMOCEAN,,,37,0,,,,37,A
367702190,2022-03-31T00:00:03,30.5098,-91.26052,0,278.3,511,JEFFREY G STOVER,,WDI4806,31,12,55,16,,31,A
368072130,2022-03-31T00:00:02,27.72477,-82.68325,102.3,360,511,JOURNEY ON,,WKD6191,37,11,0,0,2,37,A
366921420,2022-03-31T00:00:02,29.72386,-95.27348,0,273.2,511,HUGH S MONSTED,IMO8992132,WDB6286,31,12,25,9,,52,A
367753870,2022-03-31T00:00:14,47.82353,-122.40845,26.3,322.9,511,WDFW  #699,IMO0000000,WDI9957,30,,12,5,,,B
366999423,2022-03-31T00:00:07,40.50476,-80.08857,0,256.4,112,EVANICK,,AEPP,90,4,,,,32,A
338430561,2022-03-31T00:00:18,47.30239,-122.50857,1.2,360,511,KONA KAI,IMO0000000,,37,,15,5,,,B
367413350,2022-03-31T00:00:06,47.20251,-123.00267,3.1,155.2,150,HOLLY ANN,,WDE9094,31,0,31,8,,31,A
671317100,2022-03-31T00:00:14,18.33574,-64.94652,0.1,273.8,511,GREEN NICOYA,IMO9130884,5VIH6,99,3,27,8,3,99,A
367680660,2022-03-31T00:00:07,27.92833,-82.42652,0,204.1,511,RAVEN,IMO8856285,WDI2683,30,15,23,6,,0,A
367728680,2022-03-31T00:00:06,29.95538,-92.85961,4.8,70.3,69,MARK SHELL,,WDI7434,31,12,30,10,,57,A
538005406,2022-03-31T00:00:07,29.21771,-94.48194,11.1,309.6,314,STI FINCHLEY,IMO9696565,V7DN8,80,0,184,27,11.9,80,A
367045970,2022-03-31T00:00:05,30.40176,-91.21131,2.5,42.1,37,SARAH D,,WDC5757,31,12,23,8,,52,A
258018280,2022-03-31T00:00:20,18.33595,-64.93038,0.4,210.5,511,DREAMCATHER,IMO0000000,LH4974,36,,13,8,,,B
366850970,2022-03-31T00:00:21,47.69879,-122.53268,0.1,306.2,511,IMAGINE,,WDJ4930,37,,12,4,,,B
368188310,2022-03-31T00:00:03,38.649,-82.86102,1,178.1,175,LAURA S,,WDM2459,31,0,42,17,0.6,31,A
338417281,2022-03-31T00:00:22,47.62952,-122.39578,0,360,511,SOLANGE,IMO0000000,SOLANGE,36,,13,4,,,B
378113414,2022-03-31T00:00:22,25.78618,-80.17901,0,360,179,NANA 1,IMO0000000,ZJL2497,37,,33,7,,,B
368092980,2022-03-31T00:00:25,25.31155,-80.28029,0,360,511,GETTIN LOST,IMO0000000,WDK8320,37,,0,0,,,B
367702310,2022-03-31T00:00:00,37.78332,-87.94252,0,182.8,203,NOBLE C PARSONAGE,,WDI4816,31,12,38,13,,57,A
367444590,2022-03-31T00:00:01,35.46659,-89.99634,0.7,222.1,134,BILL ATKINSON,,WDF3835,31,12,47,14,,57,A
367622960,2022-03-31T00:00:02,29.5479,-94.90844,3.8,143.9,143,FONSE CENAC,,WDH4948,31,12,21,,,57,A
368147620,2022-03-31T00:00:06,29.70472,-95.0461,0,239.1,511,UNBRIDLED,IMO121954100,WDL6123,90,0,18,11,0,90,A
367571670,2022-03-31T00:00:04,40.04669,-80.73073,0,360,511,YANKEETOWN,,WDG7870,31,15,14,,,99,A
368179250,2022-03-31T00:00:03,25.76432,-80.13958,0,360,291,SEAHAWK,,SEAHAWK,20,0,0,0,0,20,A
366916250,2022-03-31T00:00:03,27.76075,-82.63526,0,201.7,511,STORE CHECKS,,WDH4119,37,15,23,5,,37,A
366972000,2022-03-31T00:00:07,45.5503,-122.70358,0,215,220,ESSAYONS,IMO7923495,AENO,90,5,106,20,8.7,33,A
366997930,2022-03-31T00:00:07,29.94317,-90.36783,0.1,219,260,RAY ECKSTEIN,IMO8635863,WDC2804,31,0,20,7,,52,A
367621000,2022-03-31T00:00:08,29.6851,-91.15139,0,74.1,169,REBEKAH,IMO7932331,WDI7588,31,0,23,8,,31,A
338482000,2022-03-31T00:00:07,29.24822,-89.03772,0.1,9.7,155,HARVEY HERMES,IMO9787314,KHGP,90,0,85,18,5.5,90,A
311003200,2022-03-31T00:00:01,32.59424,-117.33016,16.5,258.5,258,CSCC ASIA,IMO9391581,C6WY8,70,0,199,32,10,70,A
367482970,2022-03-31T00:00:00,30.04767,-90.52543,23.1,76.1,511,KLEIN K,,WDF7287,60,0,14,,,50,A
538006696,2022-03-31T00:00:02,30.00629,-88.44432,0.8,145,159,IONIC ANASSA,IMO9779795,V7QI6,80,0,249,,,80,A
367173280,2022-03-31T00:00:07,29.83015,-90.05334,0.2,321.1,229,EVIN DUPRE,,WDH3673,31,12,21,8,,57,A
319156000,2022-03-31T00:00:08,32.02392,-81.04642,0.1,0,511,PARLAY,,ZHFQ6,37,5,38,0,,99,A
660000140,2022-03-31T00:00:00,17.55638,-65.94485,6.8,266.1,511,MARGOT,IMO0000000,FGA5936,37,,13,6,,,B
367028880,2022-03-31T00:00:21,29.61417,-95.01192,0.1,263.2,511,DINO JOHN,,WCX6387,31,0,15,6,,52,A
316032491,2022-03-31T00:00:24,47.56213,-122.62238,0,148,511,KERENZA,,,37,,,,,,B
367761630,2022-03-31T00:00:01,29.36902,-94.88499,0,360,511,IWO JIMA,,WDJ2778,99,8,,,,99,A
367579230,2022-03-31T00:00:01,29.81742,-93.98145,0,110.6,511,TERRY CONNER,,WDG8602,31,15,17,5,,57,A
367578080,2022-03-31T00:00:01,29.53578,-90.7947,4.3,84.9,96,MISS DANIELLE,,WDG8493,31,0,22,,,31,A
367695890,2022-03-31T00:00:01,30.08623,-93.29087,2.8,130.7,128,AMMIE CENAC,,WDI4171,31,0,21,,,52,A
367125100,2022-03-31T00:00:01,29.34217,-94.82774,4.6,53.7,511,CAPT TOM ECHOLS SR,,WDC3771,31,12,20,7,,31,A
367637310,2022-03-31T00:00:02,29.95351,-90.38974,0.1,296.6,320,SAVAGE VOYAGER,,WDH6376,31,12,25,,,57,A
367597350,2022-03-31T00:00:02,29.94728,-93.86481,2.7,128.6,77,KATHRYN T DEVALL,,WDH2416,31,15,22,,,31,A
311001005,2022-03-31T00:00:03,28.15889,-84.80715,16,114.5,118,DOLE MAYA,IMO9877729,C6EU6,90,0,195,32,9.2,90,A
367327540,2022-03-31T00:00:04,29.83473,-93.95557,0,9.3,60,KEITH GELVIN,,WDE2629,31,0,26,9,,31,A
367057240,2022-03-31T00:00:08,29.99596,-90.7935,0,230.1,217,MARK STAAB,,WDC6503,31,12,43,13,,57,A
367467980,2022-03-31T00:00:09,28.95041,-89.38827,0,259.3,511,MISS LUCY,,WDF5860,31,12,13,4,,31,A
316038985,2022-03-31T00:00:17,49.15841,-122.94732,0,353.7,511,R.S.DEMARESQ,,,52,0,15,5,2,52,A
367719010,2022-03-31T00:00:03,28.41596,-80.62333,0,360,337,CHRISTINE S,,WDI6468,31,0,,,,52,A
338032925,2022-03-31T00:00:01,47.54045,-122.64437,0,178.3,511,SALISH MISTS,,,37,,10,3,,,B
316005728,2022-03-31T00:00:06,49.31151,-123.0961,0,0,511,CHARLES H CATES VIII,,,31,0,17,7,2.4,31,A
367402820,2022-03-31T00:00:04,29.46381,-94.96165,0,313,511,AFFIRMED,,WDE8208,31,12,22,9,,31,A
367374630,2022-03-31T00:00:07,30.75001,-88.0354,0,256.1,23,JEFF MONTGOMERY,,WDE6011,31,12,23,10,,57,A
367529420,2022-03-31T00:00:05,47.75147,-122.26498,0.1,298.2,511,ISLAND VENTURE,IMO7730525,WDG3765,31,0,31,10,3.7,0,A
367673340,2022-03-31T00:00:08,30.05492,-93.71487,4.7,88.8,89,J THOMAS,,WDH9961,31,12,21,,,57,A
367637350,2022-03-31T00:00:08,29.47004,-94.96162,0,360,511,GRACIE LEE,IMO8992601,WDH6380,31,12,21,9,,57,A
338323998,2022-03-31T00:00:15,41.65361,-87.43919,0,360,511,PAMELA RAE,IMO0000000,,36,,13,4,,,B
338125982,2022-03-31T00:00:00,47.53926,-122.64662,0.3,360,511,FIDALGO,IMO0000000,,37,,13,5,,,B
366712000,2022-03-31T00:00:10,47.65602,-122.37817,0,227.3,356,ST JOHN II,,WAM8271,30,7,17,5,,30,A
367339380,2022-03-31T00:00:14,26.09052,-80.17533,0.1,328.9,511,VIVERE,,WDE3461,37,11,30,7,,37,A
338725000,2022-03-31T00:00:01,29.31136,-94.64999,8.2,135.5,129,CAPE HATTERAS,IMO9877597,WDK7639,57,12,125,23,6.1,57,A
563758000,2022-03-31T00:00:07,43.58698,-124.9278,12.5,175.7,178,NYK RUMINA,IMO9416991,9V7645,70,0,294,32,13.5,70,A
271049229,2022-03-31T00:00:02,24.97283,-79.67561,10.7,192.6,190,LEA ATK,IMO9566708,TCA6527,89,0,110,17,5.7,89,A
367787640,2022-03-31T00:00:07,29.90643,-90.10238,0,142.2,246,SPIRIT,,WDJ5436,31,5,22,8,,52,A
367319330,2022-03-31T00:00:08,38.40371,-82.55674,0,290,511,MATTHEW T,IMO8851352,WDE2022,31,15,17,6,,31,A
367017440,2022-03-31T00:00:00,32.98381,-117.83112,3.3,312.6,311,PIPER INNESS,IMO8964109,WDC3984,90,0,42,8,2.1,56,A
367500650,2022-03-31T00:00:01,45.7958,-122.78318,8.7,331,333,COUGAR,,WDF8988,31,0,17,5,,31,A
367638260,2022-03-31T00:00:06,38.91855,-90.2362,0,33,304,CAROLINE N,,WDH6466,31,12,40,14,,57,A
367533150,2022-03-31T00:00:08,29.6099,-89.88988,0,115.2,102,SUSAN JOHNSON,,WDG4117,31,12,54,15,,57,A
368192510,2022-03-31T00:00:09,26.82788,-80.0581,0,14.9,160,SUNDAY MORNING,,WDM2920,37,5,21,7,2.1,37,A
310627000,2022-03-31T00:00:00,26.09912,-80.03852,12.2,114.2,122,QUEEN MARY 2,IMO9241061,ZCEF6,60,0,345,48,10.3,60,A
367522920,2022-03-31T00:00:03,38.84877,-90.1084,0,127.2,511,TOM ZUPAN,,WDG3141,31,12,15,,,31,A
316023452,2022-03-31T00:00:04,49.12305,-123.18143,0,317.2,511,SOUTHERN RIDGE,,CFG7267,30,0,21,,,30,A
366933730,2022-03-31T00:00:05,27.87249,-97.16072,0,253.5,217,MARTHA OLIVER,IMO8635617,WCU2641,31,12,19,7,,57,A
367544060,2022-03-31T00:00:07,32.78831,-87.83434,0,158.4,23,ANN ELISE,,WDG5175,31,12,32,,,57,A
367758310,2022-03-31T00:00:02,39.36871,-81.30091,1.8,251.9,511,O B JANE,,WDJ2437,31,15,14,,,99,A
367503940,2022-03-31T00:00:07,41.61279,-87.32488,0,284.9,185,COLOMA L WARNER,IMO7337892,WDF9319,31,0,25,7,2.3,31,A
316022028,2022-03-31T00:00:04,48.8542,-123.49877,0,360,104,CAPTAIN JACK,IMO0000000,,60,,8,3,,,B
368180010,2022-03-31T00:00:05,48.51403,-122.60733,0,360,511,WINE KNOT,IMO0000000,WDL9536,37,,12,4,,,B
366764740,2022-03-31T00:00:09,47.26889,-122.41569,0.1,295.6,511,CHIEF,IMO9188582,WCZ2047,31,0,31,10,,52,A
367388450,2022-03-31T00:00:08,30.17061,-91.00196,0,235.5,49,CSS ALBEMARLE,,WDE7060,31,12,22,9,,52,A
316005649,2022-03-31T00:00:00,49.2902,-123.06053,0,238.3,511,WESTMINSTER HYAK,,,52,0,,,,52,A
367582850,2022-03-31T00:00:08,27.61476,-97.25048,5.8,205.6,204,CLIFFORD L CARRAWAY,,WDG8960,31,12,23,,,57,A
367415840,2022-03-31T00:00:02,29.59806,-90.66257,0,272.6,511,DIAMOND ANNIE,,WDE9307,90,15,14,6,,57,A
367437840,2022-03-31T00:00:02,29.33165,-94.84374,4.1,226.3,511,NEDA J,,WDF3258,31,12,21,7,,31,A
338221000,2022-03-31T00:00:04,48.2672,-123.7489,13.9,279.9,280,OVERSEAS BOSTON,IMO9353565,WJBU,80,0,183,32,12.2,80,A
316021279,2022-03-31T00:00:04,48.43161,-123.43011,0,0,44,CFAV GLENDALE,,CGQD,31,15,28,,,31,A
367008920,2022-03-31T00:00:04,30.07756,-89.84443,0.1,228.4,511,CAPT TRAVIS,IMO8423923,WDC3494,31,0,23,6,,31,A
316012046,2022-03-31T00:00:09,48.43118,-123.42963,0,360,511,,,,20,0,17,5,0,20,A
255805665,2022-03-31T00:00:00,30.46839,-118.71532,9.4,270,273,NORTHERN JUPITER,IMO9466984,CQGP,70,0,332,43,14.5,71,A
368205110,2022-03-31T00:00:02,38.37971,-90.35072,0,146.7,14,DAVE B FATE,,WDM4296,52,12,33,10,3.1,57,A
368105180,2022-03-31T00:00:00,29.46074,-89.68704,0,250.9,511,MR.NELSON,,WDK9610,31,0,18,7,0,31,A
316015688,2022-03-31T00:00:10,48.66987,-123.40644,0,360,511,PAPALANI,,CFK9234,37,,,,,,B
367034960,2022-03-31T00:00:00,33.7676,-118.21697,0,10.6,22,PONO,,WCB4095,31,0,22,8,,52,A
368123960,2022-03-31T00:00:03,40.42227,-91.38479,0,275.4,511,SIR LARRY J,,WDL3678,31,15,20,7,0,31,A
316004661,2022-03-31T00:00:05,49.22122,-122.83203,0.2,236.5,259,OCEAN WARLOCK,,,31,0,14,6,0.3,31,A
367050250,2022-03-31T00:00:07,29.61145,-94.95307,6.9,339.8,338,JACKIE,,WDF2439,31,12,23,8,,57,A
367325760,2022-03-31T00:00:05,29.94357,-90.01411,0.1,281.5,511,BLACK BEARD,,WDE2474,31,0,20,8,,31,A
366917120,2022-03-31T00:00:04,35.13303,-90.12986,0,270.9,511,MARY ELIZABETH,,WCX8058,31,0,34,10,,31,A
338084669,2022-03-31T00:00:06,25.32926,-80.26192,0,277.1,511,SARAH B,,,37,15,17,,,37,A
367641590,2022-03-31T00:00:03,37.94223,-87.4431,7.4,68.6,511,MARTY B,,WDH6786,31,0,14,,,99,A
636017540,2022-03-31T00:00:08,30.40046,-81.24666,9.6,98.7,105,SIEM CONFUCIUS,IMO9841017,D5LL5,70,0,200,38,9.2,70,A
367469690,2022-03-31T00:00:10,29.94271,-91.84233,0,338.8,511,DOUG II,,WDF6014,0,15,19,5,0,0,A
369043000,2022-03-31T00:00:01,25.8598,-79.87834,15.8,350.3,350,AMERICAN LIBERTY,IMO9763851,KLIO,80,0,,,,80,A
368173380,2022-03-31T00:00:08,29.59779,-90.66564,0.1,236.1,511,MISS AUDREY,IMO1232891,WDL8837,52,0,4,11,2,52,A
367123560,2022-03-31T00:00:01,29.77999,-92.18398,0.1,227.3,199,KYLIE D,IMO8658102,WDJ2577,90,0,36,9,2.8,70,A
354519000,2022-03-31T00:00:02,24.75722,-79.70513,11.8,15.8,19,CMB BRUEGEL,IMO9894765,HOQA,70,0,199,32,13.5,70,A
367642490,2022-03-31T00:00:03,29.69883,-94.99886,8.1,289.1,511,MISS WHITNEY,IMO8992936,WDH6876,31,0,17,7,,52,A
367002470,2022-03-31T00:00:09,29.42566,-94.83565,0,354.4,511,BOBBIE,,WYZ2998,31,12,17,6,,1,A
367129820,2022-03-31T00:00:08,29.05528,-89.30436,0,360,511,JACKIE,,WDC2913,31,0,19,7,,22,A
538009288,2022-03-31T00:00:15,26.52489,-78.86255,9.4,125.1,128,NORD MIRAI,IMO9890939,V7A4550,80,0,185,32,8.9,80,A
367586750,2022-03-31T00:00:01,29.96769,-93.8598,0,29.5,331,DUKE,,WDG9333,31,12,26,,,57,A
367170860,2022-03-31T00:00:01,46.16843,-123.91411,0,360,511,WRANGLER,IMO7520683,WDD6285,30,7,21,6,,30,A
366969140,2022-03-31T00:00:01,29.7401,-95.27991,0,264.7,511,NITA E,,WTH5609,31,0,16,5,,31,A
338196024,2022-03-31T00:00:01,25.99124,-80.1201,0,360,511,GRAND PRINCESS,,WDH7485,69,0,39,12,2.5,69,A
366979360,2022-03-31T00:00:16,45.58735,-122.76985,0,360,151,ARTHUR FOSS,IMO8219011,WRB5693,31,0,32,11,3.6,31,A
366811580,2022-03-31T00:00:02,32.74575,-79.85153,0.1,333.5,511,MISS CATE,IMO8503448,WDF9186,31,15,29,9,3.3,52,A
316008556,2022-03-31T00:00:17,49.20815,-123.07788,0,190.6,511,ISLAND FURY,,,53,15,14,5,2.4,53,A
367430790,2022-03-31T00:00:05,30.40095,-87.24569,0,258.6,511,MISS CALLIE CATE,IMO9383807,WDF2692,31,0,27,9,,31,A
366929710,2022-03-31T00:00:00,48.12685,-123.42241,11.6,55.5,55,COHO,IMO5076949,WM4599,60,0,104,22,3.8,60,A
366937030,2022-03-31T00:00:07,35.0905,-90.10698,0,346.6,511,AMY FRANCES,,WDB7139,31,12,40,11,,57,A
367515970,2022-03-31T00:00:06,28.40789,-80.62883,0,9.2,76,VIATOR,,WDG2470,37,0,16,,,97,A
368064180,2022-03-31T00:00:04,29.57857,-94.93031,9.2,323.9,325,WACHAPREAGUE,IMO9816919,WDK5363,31,0,152,23,7.2,31,A
367564950,2022-03-31T00:00:07,39.92208,-91.41506,0,275.3,511,SIR RANDY J,,WDG7206,31,0,19,,,31,A
367705270,2022-03-31T00:00:11,43.36287,-124.20104,0,360,75,CASEY H,IMO8872289,WDI5111,31,0,23,8,,52,A
316018619,2022-03-31T00:00:12,49.18813,-122.72395,3.9,340.3,511,HARKEN NO 6,,,31,15,,,,31,A
367456980,2022-03-31T00:00:08,34.46717,-90.58776,2,339.9,349,WALTER HAGESTAD,,WDF4894,31,15,40,12,,57,A
319237900,2022-03-31T00:00:00,26.05913,-80.13609,0,62.8,179,RISK AND REWARD,,6YST8,37,0,34,7,1.7,37,A
367714520,2022-03-31T00:00:01,37.04303,-88.53615,0,360,511,NICKSON,,WDI6033,31,0,14,,,52,A
366940860,2022-03-31T00:00:03,30.14513,-93.33429,0.9,140.6,511,MISS MICHELLE,,WDB7343,31,0,17,6,,90,A
316001223,2022-03-31T00:00:04,48.43822,-124.83903,8.8,273.5,270,ISLAND MONARCH,IMO6608414,CFL4938,31,0,41,9,4.8,52,A
368049750,2022-03-31T00:00:03,40.43165,-79.99657,0,82.4,183,TRACY FEDKOE,IMO889147900,WDJ8118,57,15,21,9,2.8,57,A
367702530,2022-03-31T00:00:04,30.01137,-90.73313,0,258.6,270,SAFETY SPIRIT,,WDI4836,31,0,21,8,,31,A
367644450,2022-03-31T00:00:05,47.56895,-122.34886,0,6.6,511,SEDNA,,WDH7067,37,,12,,,,B
366997750,2022-03-31T00:00:07,29.73623,-95.13898,0.1,242,283,FATHER SEELOS,IMO8991011,WDC2789,31,12,22,10,2.3,57,A
367027570,2022-03-31T00:00:08,45.56065,-122.72858,0.2,148.2,213,CHINOOK,IMO7129817,WCY2791,31,15,40,10,4.8,0,A
367458760,2022-03-31T00:00:08,29.61391,-95.00432,0,215.5,511,MS PAULA,,WDF5048,31,0,14,6,,31,A
367047150,2022-03-31T00:00:03,45.61373,-122.6599,7.5,106.1,104,CAPTAIN BOB,,WDC5835,31,12,30,10,,57,A
367649090,2022-03-31T00:00:03,35.51554,-89.94182,0,265.4,511,JUDY PRINCE,IMO7619915,WDH7530,31,10,24,8,,56,A
367005180,2022-03-31T00:00:04,30.10172,-93.30492,0,172.8,59,DANNY TERRAL,,WDI5538,31,3,22,7,,31,A
316027563,2022-03-31T00:00:23,49.29236,-122.87918,0.2,53.5,511,CHALINA,,,37,,,,,,B
366842960,2022-03-31T00:00:07,29.71805,-91.54753,6.3,146,143,BETH WILSON,IMO8975768,WDA7404,31,0,25,9,,57,A
367026930,2022-03-31T00:00:00,48.51276,-122.64624,0,274.3,511,DOROTHEA,,WDF7133,30,15,26,8,0,30,A
636016975,2022-03-31T00:00:08,25.76672,-80.16188,0,317,317,SEABOARD PATRIOT,IMO9395551,D5IR5,70,0,139,22,7.4,79,A
367636140,2022-03-31T00:00:05,30.27681,-87.55988,0,342.6,511,PAISANO,,WDH6259,37,,14,,,,B
367004610,2022-03-31T00:00:00,30.06049,-90.88886,7.9,103.1,75,CAPT WHITEY,,WDC3246,31,15,25,9,,0,A
367580880,2022-03-31T00:00:04,38.49161,-90.27706,0,275,4,CHRISTOPHER MYSKOWSK,,WDG8768,31,12,41,14,,57,A
367643140,2022-03-31T00:00:00,29.2567,-89.96842,5.9,222.1,511,SUN STEPHEN,,WDH6492,68,0,20,5,1.5,68,A
338066000,2022-03-31T00:00:03,47.81669,-125.58249,9.5,34.9,30,AURORA,IMO9920966,WDL8377,52,12,40,14,3.4,52,A
368006520,2022-03-31T00:00:09,36.17163,-95.61974,6.3,338.9,511,LEGACY,,WDJ7419,52,15,,,,52,A
316024809,2022-03-31T00:00:27,49.11467,-123.07255,0,7.3,511,MEADOWS,,,37,,,,,,B
338127553,2022-03-31T00:00:00,25.95862,-80.12788,0,269.1,8,INDISCRETION,,,37,0,31,6,,37,A
367539060,2022-03-31T00:00:01,31.85433,-93.09539,6.7,127.6,140,SUSAN ELIZABETH,,WDG4681,31,12,23,9,,57,A
636021153,2022-03-31T00:00:01,32.30922,-79.50677,1.3,358.5,76,MSC REET II,IMO9236224,D5NO2,72,0,175,27,10.2,72,A
262006000,2022-03-31T00:00:02,24.29068,-81.70427,10.4,271.3,267,DVADESETPRVI MAJ,IMO9582427,4OCG,70,0,179,28,10.8,70,A
368222260,2022-03-31T00:00:01,30.39053,-88.87095,0.1,198.1,181,,,WDM6110,0,15,15,4,0,90,A
